Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status
0.8217559150427544,0.1364062656949105,0,0
0.23504394191315403,0.06018491435249887,2,0
-0.45834293542182825,0.3015525269368023,1,0
-1.0983923606541195,-0.09225778833232406,2,0
-0.5116803875245193,-1.21017094135436,4,0
-0.48501166147317376,0.18722049992318487,0,0
0.5017312024266087,0.44129167106455663,4,0
2.1818609436613734,-0.28281116668835293,1,0
-0.05831204465164612,0.5429201395211054,1,0
-0.13831822280568262,-0.7401392747428222,2,0
-0.9650487303973924,-0.7528428332998908,3,1
0.4483937503239177,-0.8925819774276453,3,0
0.5550686545292997,-0.054147112661118255,1,0
0.10170031165642657,0.7588806349912713,1,1
0.5817373805806452,0.708066400762997,0,0
-0.08498077070299162,-0.3590325180307645,1,1
-0.004974592548955423,0.1364062656949105,1,1
-0.2449931270110646,2.2690161584628,0,0
-1.2050672648595016,-0.7020285990716163,4,0
-0.9917174564487378,-0.8798784188705767,4,0
-1.1783985388081561,1.0637660403609175,0,1
0.26171266796449955,0.1999240584802535,0,1
-0.5116803875245193,1.0764695989179862,4,0
-0.031643318600300625,-0.4733645450443818,4,0
0.9284308192481363,0.4158845539504194,4,1
-0.6716927438325921,-0.054147112661118255,4,0
-0.2716618530624101,-0.651214364843342,2,0
0.5550686545292997,-0.054147112661118255,0,0
-0.6983614698839375,-0.5114752207155876,3,0
-1.071723634602774,-0.8798784188705767,2,1
-0.5650178396272103,-0.651214364843342,3,0
-0.8583738261920104,-1.1974673827972915,3,0
0.981768271350827,0.4158845539504194,1,0
0.6884122847860269,-0.09225778833232406,0,0
0.26171266796449955,-0.054147112661118255,2,0
0.8217559150427544,-0.8671748603135082,0,0
0.6617435587346814,-1.0450246801124683,4,1
-0.8050363740893194,0.18722049992318487,0,0
0.8750933671454454,-1.0577282386695368,3,0
0.04836285955373557,0.5302165809640368,4,1
0.6884122847860269,-1.2355780584684972,0,0
0.9017620931967909,-0.6893250405145479,0,0
-0.48501166147317376,0.8605091034478202,3,0
-0.9917174564487378,0.45399522962162525,4,0
-0.6983614698839375,-1.1085424728978113,3,1
-0.2449931270110646,0.6953628422059284,0,1
0.7150810108373724,-0.09225778833232406,2,0
0.7950871889914088,-0.054147112661118255,2,0
-0.05831204465164612,0.1618133828090477,1,0
-0.031643318600300625,0.36507031972214504,2,0
-0.2449931270110646,1.114580274589192,4,1
-0.7250301959352831,-0.7274357161857535,1,0
-0.9650487303973924,0.2253311755943907,4,1
-0.45834293542182825,-0.18118269823180427,2,0
1.0084369974021725,-1.1974673827972915,2,1
-0.48501166147317376,-1.2482816170255657,0,0
-0.004974592548955423,-0.9942104458841939,4,0
0.42172502427257225,0.2761454098226651,3,1
-0.3783367572677919,0.08559203146663608,0,0
1.0617744495048635,0.04748135579543027,4,0
1.0617744495048635,-1.21017094135436,1,0
-0.6450240177812466,-0.15577558111766707,4,0
-0.05831204465164612,0.9494340133473004,1,0
-0.5383491135758648,-0.32092184235955873,1,0
-0.05831204465164612,0.2253311755943907,2,0
-1.1783985388081561,0.5937343737493799,3,0
0.20837521586180854,0.6064379323064485,4,0
-0.05831204465164612,-0.028739995546981055,3,0
-1.1250610867054651,0.7842877521054086,1,1
-0.5916865656785557,-0.34632895947369596,2,1
0.9284308192481363,0.8605091034478202,3,0
-0.6716927438325921,-0.7020285990716163,0,0
-0.9117112782947014,-0.6131036891721363,1,0
-0.08498077070299162,-1.1593567071260857,0,0
1.1151119016075546,0.6318450494205856,3,0
-0.05831204465164612,-0.28281116668835293,3,0
0.34171884611853576,-0.7274357161857535,3,0
0.5817373805806452,-0.7274357161857535,4,1
-0.05831204465164612,0.8859162205619574,1,0
0.5017312024266087,0.7207699593200656,1,0
-0.3783367572677919,0.04748135579543027,1,0
0.26171266796449955,0.1999240584802535,4,0
0.26171266796449955,-0.14307202256059848,3,0
0.021694133502390075,-0.34632895947369596,3,0
-1.0450549085514287,0.9240268962331631,0,0
0.7417497368887179,-0.9815068873271253,4,0
-0.48501166147317376,-0.2701076081312843,2,1
-0.8050363740893194,-0.46066098648731324,4,0
-1.1517298127568105,-0.07955422977525546,0,0
0.15503776375911754,-0.18118269823180427,0,1
0.3683875721698812,-0.028739995546981055,0,1
-1.2317359909108472,-0.9433962116559196,3,1
-0.031643318600300625,-0.054147112661118255,2,0
-0.7250301959352831,-0.7020285990716163,0,0
0.28838139401584506,-0.841767743199371,1,0
-0.8317051001406649,-1.1339495900119485,3,1
0.39505629822122673,0.555623698078174,2,0
-0.32499930516510095,-0.25740404957421575,1,0
0.981768271350827,0.2253311755943907,2,0
-0.938380004346047,0.4666987881786938,2,0
-0.4316742093704829,0.3523667611650764,1,0
-0.9917174564487378,-0.15577558111766707,4,0
0.9550995452994818,-0.34632895947369596,2,0
0.8484246410940999,-0.3844396351449016,4,0
-0.6450240177812466,0.2634418512655965,2,1
0.31505012006719024,-0.09225778833232406,1,0
0.7150810108373724,0.7588806349912713,2,0
0.07503158560508107,0.8223984277766144,0,0
0.021694133502390075,-0.054147112661118255,0,0
-0.6716927438325921,-0.054147112661118255,2,0
-1.0450549085514287,0.2380347341514593,1,0
0.9017620931967909,-0.5622894549438618,1,0
0.9017620931967909,-1.2355780584684972,3,0
0.26171266796449955,0.8605091034478202,1,1
-0.4316742093704829,-0.7401392747428222,4,0
-0.4316742093704829,0.962137571904369,2,0
-0.05831204465164612,-0.054147112661118255,0,0
-0.05831204465164612,0.555623698078174,1,0
0.8750933671454454,-0.8036570675281651,0,0
0.6084061066319907,-0.7274357161857535,3,0
0.28838139401584506,-0.028739995546981055,2,1
-1.0450549085514287,-0.8671748603135082,1,1
-0.8583738261920104,-0.5495858963867932,0,0
0.9017620931967909,-0.5114752207155876,1,0
0.20837521586180854,-0.9052855359847138,3,0
-1.2317359909108472,-0.7909535089710965,0,0
-1.0183861825000833,0.619141490863517,0,0
0.34171884611853576,-0.8798784188705767,2,0
-1.2584047169621926,-1.2228744999114285,2,0
-0.8850425522433559,0.2380347341514593,0,0
0.04836285955373557,1.0637660403609175,2,1
0.39505629822122673,-0.4860681036014504,0,0
0.31505012006719024,-0.9942104458841939,4,0
-0.7250301959352831,0.08559203146663608,1,0
0.4483937503239177,0.898619779119026,4,0
-0.6983614698839375,0.6064379323064485,4,0
-0.48501166147317376,0.21262761703732208,1,0
0.5283999284779543,-0.5241787792726562,0,0
0.28838139401584506,0.02207423868129307,0,0
0.7684184629400633,-1.0704317972266055,2,0
0.31505012006719024,0.3523667611650764,3,1
0.10170031165642657,0.4666987881786938,0,1
-1.0450549085514287,1.0383589232467803,1,0
-0.3783367572677919,-0.6639179234004107,3,0
-0.6183552917299011,-1.2355780584684972,1,0
-0.6716927438325921,0.03477779723836167,1,0
1.088443175556209,0.4158845539504194,1,0
-0.32499930516510095,0.619141490863517,3,0
-0.05831204465164612,-0.8163606260852337,4,0
0.26171266796449955,-0.651214364843342,1,0
0.6617435587346814,-0.054147112661118255,2,1
-0.05831204465164612,-0.4860681036014504,0,1
0.12836903770777205,0.7842877521054086,0,1
-0.08498077070299162,-0.14307202256059848,0,1
-0.778367648037974,0.6445486079776542,3,0
0.4750624763752632,0.11099914858077328,1,1
-0.5916865656785557,0.5810308151923113,2,0
-1.2050672648595016,-0.4860681036014504,2,0
0.28838139401584506,0.7207699593200656,2,1
-0.8317051001406649,-0.6258072477292049,2,0
1.0084369974021725,0.03477779723836167,4,0
1.0351057234535181,-0.7655463918569594,2,0
0.9284308192481363,-0.14307202256059848,2,0
-0.3783367572677919,-0.5241787792726562,3,1
-1.2317359909108472,-0.6385108062862734,3,0
0.981768271350827,1.051062481803849,2,0
-0.2183244009597191,-0.9052855359847138,4,1
1.0617744495048635,0.619141490863517,2,0
1.0617744495048635,1.0891731574750547,2,0
0.7950871889914088,-1.2355780584684972,2,0
-0.5383491135758648,0.40318099539335084,1,0
-0.05831204465164612,-0.6766214819574793,4,1
0.7950871889914088,-0.054147112661118255,0,0
-0.05831204465164612,-0.30821828380249017,2,0
-0.8583738261920104,0.9748411304614373,0,0
0.07503158560508107,-1.2609851755826345,1,0
0.981768271350827,0.1364062656949105,2,0
0.42172502427257225,-0.07955422977525546,0,1
0.10170031165642657,0.8223984277766144,0,0
-1.0183861825000833,-1.083135355783674,4,0
0.20837521586180854,0.3523667611650764,2,0
1.1151119016075546,0.3523667611650764,1,0
-0.9117112782947014,-0.054147112661118255,4,0
-0.004974592548955423,0.9875446890185059,1,1
0.8484246410940999,-0.054147112661118255,2,0
0.5283999284779543,-1.184763824240223,0,0
0.42172502427257225,-0.14307202256059848,4,0
0.42172502427257225,-0.32092184235955873,4,0
-0.40500548331913744,-0.054147112661118255,4,0
-0.5650178396272103,-0.054147112661118255,3,0
0.6884122847860269,-0.3590325180307645,2,0
0.6884122847860269,-0.24470049101714714,3,0
0.8217559150427544,1.0764695989179862,4,0
-0.05831204465164612,-1.0704317972266055,4,1
-0.031643318600300625,0.9367304547902318,1,0
-0.05831204465164612,-0.054147112661118255,3,0
0.6617435587346814,0.2253311755943907,0,0
0.28838139401584506,0.7207699593200656,2,1
0.42172502427257225,-0.4225503108161074,0,0
0.6617435587346814,-0.24470049101714714,0,0
0.8750933671454454,-0.29551472524542155,2,0
-0.45834293542182825,-0.3844396351449016,1,0
-0.3516680312164464,0.9494340133473004,1,0
-1.0450549085514287,0.708066400762997,4,0
0.12836903770777205,-1.019617562998331,4,1
-1.1783985388081561,-1.019617562998331,3,1
-0.13831822280568262,-0.25740404957421575,0,0
0.04836285955373557,-1.0450246801124683,0,0
-0.5650178396272103,0.21262761703732208,0,0
0.15503776375911754,-0.9433962116559196,1,0
-1.1783985388081561,2.2690161584628,1,1
-1.1783985388081561,-1.2736887341397027,1,0
0.7150810108373724,-0.5241787792726562,2,0
-0.40500548331913744,0.3523667611650764,1,0
-0.9650487303973924,-0.054147112661118255,3,0
-0.004974592548955423,-0.054147112661118255,3,0
0.5817373805806452,0.8223984277766144,4,0
-0.7516989219866286,-0.4225503108161074,4,0
-0.05831204465164612,-1.1720602656831542,4,0
-1.0450549085514287,0.7588806349912713,4,0
-1.1250610867054651,0.9113233376760946,3,0
0.021694133502390075,0.6953628422059284,1,0
0.04836285955373557,-0.9815068873271253,3,0
0.26171266796449955,1.1272838331462605,1,0
0.4750624763752632,2.2690161584628,1,0
-0.05831204465164612,0.4666987881786938,2,0
-0.031643318600300625,0.9113233376760946,1,0
-0.48501166147317376,-0.7147321576286849,1,0
0.6617435587346814,0.9113233376760946,1,0
-0.6183552917299011,-0.5368823378297248,0,1
-0.1916556749083736,1.0764695989179862,0,0
-1.071723634602774,-0.6131036891721363,3,0
-1.2050672648595016,1.012951806132643,1,0
1.0617744495048635,-1.1593567071260857,0,0
0.7417497368887179,0.428588112507488,2,0
0.42172502427257225,-0.003332878432843852,1,0
-0.2716618530624101,-0.13036846400352986,3,0
-0.8317051001406649,-0.7528428332998908,2,0
-0.8850425522433559,0.4158845539504194,0,1
-0.6450240177812466,-0.8290641846423024,1,1
0.04836285955373557,0.04748135579543027,4,0
0.4483937503239177,-0.6766214819574793,1,0
0.31505012006719024,1.0256553646897117,0,0
-0.5916865656785557,-1.2228744999114285,0,0
1.0351057234535181,-0.8036570675281651,1,0
0.5017312024266087,-0.7020285990716163,1,0
0.07503158560508107,-0.28281116668835293,2,0
0.20837521586180854,-0.054147112661118255,2,0
-0.2449931270110646,-0.10496134688939267,1,0
-0.6716927438325921,0.8223984277766144,2,0
-0.40500548331913744,0.428588112507488,1,0
0.5550686545292997,0.11099914858077328,1,1
-1.2317359909108472,-1.0704317972266055,0,0
-0.9917174564487378,0.3904774368362822,3,0
-1.1517298127568105,-0.8798784188705767,0,0
-1.1517298127568105,0.6064379323064485,2,0
0.7950871889914088,-0.6766214819574793,3,0
0.42172502427257225,-0.28281116668835293,1,0
-0.11164949675433711,-0.435253869373176,2,0
-1.0183861825000833,0.7842877521054086,4,0
-0.08498077070299162,-0.9815068873271253,2,0
-0.11164949675433711,0.07288847290956747,3,0
-0.8317051001406649,-0.9433962116559196,3,0
-0.2183244009597191,0.4158845539504194,1,0
-0.29833057911375543,0.898619779119026,4,1
0.20837521586180854,-0.23199693246007852,1,0
0.26171266796449955,-0.10496134688939267,4,0
-1.1517298127568105,0.9494340133473004,4,1
-0.3516680312164464,-0.028739995546981055,1,0
0.23504394191315403,-0.10496134688939267,2,0
-0.05831204465164612,0.11099914858077328,0,0
0.7950871889914088,-0.054147112661118255,4,0
0.31505012006719024,-1.0323211215553998,3,1
-0.8583738261920104,0.6953628422059284,1,0
-1.0983923606541195,-0.23199693246007852,2,0
2.1818609436613734,-1.1085424728978113,4,0
-1.2050672648595016,0.6064379323064485,2,0
0.15503776375911754,-0.054147112661118255,1,0
1.0084369974021725,-1.0450246801124683,3,0
2.1818609436613734,0.2380347341514593,4,0
-0.32499930516510095,0.8351019863336829,4,0
0.28838139401584506,0.8605091034478202,2,0
-0.1649869488570281,1.0256553646897117,1,0
0.04836285955373557,0.8096948692195458,0,0
1.0084369974021725,-1.2863922926967715,4,0
-0.32499930516510095,-0.37173607658783314,3,1
-0.05831204465164612,0.6953628422059284,4,0
0.9017620931967909,-0.3971431937019702,4,0
-0.778367648037974,0.1618133828090477,0,1
-1.0983923606541195,0.17451694136611628,0,0
-1.0183861825000833,-0.4098467522590388,1,0
-1.2050672648595016,0.898619779119026,4,0
-1.0450549085514287,-0.054147112661118255,4,0
0.3683875721698812,-0.16847913967473566,2,0
-1.0983923606541195,1.1272838331462605,2,0
-0.48501166147317376,-0.09225778833232406,3,0
0.7684184629400633,-0.8544713017564396,3,1
-1.2050672648595016,-0.054147112661118255,2,0
0.6884122847860269,0.6826592836488597,3,0
-0.5916865656785557,0.5937343737493799,4,1
-0.9650487303973924,0.619141490863517,0,1
0.42172502427257225,0.428588112507488,4,0
0.26171266796449955,-0.6766214819574793,1,1
0.8484246410940999,0.7969913106624772,1,0
0.5017312024266087,0.8732126620048888,1,0
0.6617435587346814,-0.8163606260852337,2,0
-0.5916865656785557,-0.9688033287700568,4,1
-0.8317051001406649,1.0637660403609175,3,0
0.5550686545292997,0.8096948692195458,3,0
0.6884122847860269,0.8732126620048888,1,0
1.1151119016075546,0.8478055448907516,2,0
-0.05831204465164612,0.02207423868129307,2,1
-0.3783367572677919,0.2761454098226651,0,1
0.6084061066319907,0.03477779723836167,1,0
-0.4316742093704829,-1.1593567071260857,2,1
0.981768271350827,0.5175130224069683,0,0
0.7950871889914088,-0.06685067121818686,3,0
-0.2183244009597191,-0.054147112661118255,1,0
0.5550686545292997,-0.06685067121818686,1,0
0.5550686545292997,-0.10496134688939267,2,0
-1.0183861825000833,-0.8671748603135082,2,0
0.9017620931967909,-0.6131036891721363,4,0
-0.05831204465164612,-0.9052855359847138,1,0
0.7150810108373724,-0.8163606260852337,3,1
-0.48501166147317376,1.0637660403609175,0,1
0.9017620931967909,-0.9179890945417825,0,1
-0.32499930516510095,-0.6385108062862734,4,1
-1.2317359909108472,0.1364062656949105,3,0
0.9017620931967909,0.18722049992318487,0,0
-1.0450549085514287,-0.9179890945417825,3,0
-0.48501166147317376,0.6318450494205856,3,0
1.0351057234535181,0.6064379323064485,0,0
1.0351057234535181,-0.7147321576286849,2,0
0.12836903770777205,-0.5876965720579991,2,0
0.26171266796449955,-0.054147112661118255,0,0
-0.1916556749083736,0.708066400762997,4,0
-0.5650178396272103,0.40318099539335084,1,0
-0.45834293542182825,-1.083135355783674,3,0
0.3683875721698812,-0.28281116668835293,1,0
-0.05831204465164612,0.06018491435249887,0,0
0.6350748326833362,-0.8290641846423024,3,1
0.6350748326833362,-0.20658981534594148,1,0
-1.0450549085514287,0.1618133828090477,2,0
-0.08498077070299162,-0.49877166215851904,4,0
-0.05831204465164612,0.5937343737493799,1,0
0.04836285955373557,0.7461770764342027,4,0
-0.1916556749083736,-0.5114752207155876,2,0
0.8750933671454454,-0.054147112661118255,1,0
-0.40500548331913744,-1.0323211215553998,0,0
-0.9650487303973924,0.7334735178771342,3,1
-0.9117112782947014,-0.9179890945417825,2,1
0.5817373805806452,-1.083135355783674,4,1
2.1818609436613734,0.2634418512655965,4,1
-1.0183861825000833,-0.14307202256059848,2,0
-0.05831204465164612,0.898619779119026,0,0
0.42172502427257225,-0.4098467522590388,0,0
-1.071723634602774,-0.5876965720579991,4,0
0.7150810108373724,-0.07955422977525546,2,0
-0.05831204465164612,-0.18118269823180427,2,0
-1.071723634602774,-0.46066098648731324,3,0
-1.0450549085514287,0.3904774368362822,4,0
1.1151119016075546,0.5429201395211054,0,0
-0.3516680312164464,0.77158419354834,1,0
-0.3783367572677919,1.0637660403609175,0,1
0.6884122847860269,-0.6385108062862734,0,0
1.0084369974021725,0.44129167106455663,1,0
1.1151119016075546,-0.33362540091662735,4,0
0.5550686545292997,0.3523667611650764,3,0
-0.3516680312164464,-0.14307202256059848,0,0
-1.0450549085514287,1.114580274589192,0,0
-0.05831204465164612,0.4666987881786938,4,0
0.07503158560508107,1.012951806132643,4,0
-0.2449931270110646,0.7334735178771342,2,0
0.9284308192481363,0.898619779119026,1,0
-0.9917174564487378,0.6826592836488597,4,0
-0.08498077070299162,-0.18118269823180427,0,0
-1.2317359909108472,-0.6766214819574793,3,0
-0.13831822280568262,-0.3971431937019702,0,0
-1.1250610867054651,-1.2355780584684972,4,0
-0.9650487303973924,-0.016036436989912452,2,0
-0.9650487303973924,-0.06685067121818686,3,0
0.28838139401584506,-0.016036436989912452,2,0
0.5283999284779543,1.0637660403609175,1,0
0.15503776375911754,0.9113233376760946,2,0
1.0617744495048635,-0.8925819774276453,2,1
-0.3516680312164464,-0.3971431937019702,4,0
-0.5650178396272103,-0.25740404957421575,4,0
0.8217559150427544,-0.4098467522590388,4,0
-0.7250301959352831,0.6445486079776542,4,0
1.0617744495048635,-0.016036436989912452,1,0
-1.2317359909108472,0.09829559002370468,2,1
1.0617744495048635,0.77158419354834,1,0
-1.1517298127568105,0.6572521665347225,4,0
0.8750933671454454,-0.9688033287700568,1,0
-0.004974592548955423,0.44129167106455663,1,1
1.1151119016075546,-0.23199693246007852,0,1
-1.071723634602774,-0.5749930135009305,0,1
0.07503158560508107,-1.1593567071260857,3,0
-0.05831204465164612,-0.10496134688939267,0,0
-0.004974592548955423,-0.4225503108161074,4,0
0.26171266796449955,-0.6766214819574793,1,0
0.42172502427257225,0.3904774368362822,3,0
-0.1649869488570281,0.5683272566352426,0,0
0.23504394191315403,-0.6893250405145479,2,1
0.15503776375911754,-0.054147112661118255,3,0
0.9017620931967909,-0.054147112661118255,4,1
-1.1517298127568105,-1.2609851755826345,1,1
-0.5916865656785557,-0.054147112661118255,4,0
1.0351057234535181,0.2253311755943907,4,0
0.8750933671454454,-0.5114752207155876,2,1
-0.1649869488570281,-0.6893250405145479,1,0
0.23504394191315403,-0.054147112661118255,1,0
-0.05831204465164612,-0.7147321576286849,0,0
-0.8050363740893194,-0.9560997702129882,4,0
-0.13831822280568262,0.18722049992318487,0,0
-0.40500548331913744,-0.8798784188705767,1,0
0.15503776375911754,-0.016036436989912452,4,0
-1.071723634602774,0.1364062656949105,0,1
1.088443175556209,-0.5622894549438618,4,0
1.1151119016075546,-1.1974673827972915,2,0
0.42172502427257225,-1.1974673827972915,2,0
0.021694133502390075,-1.2228744999114285,3,0
-0.5116803875245193,0.49210590529283105,1,0
0.6884122847860269,-0.5241787792726562,0,0
0.39505629822122673,0.6318450494205856,4,0
-0.8583738261920104,-0.24470049101714714,3,0
0.9284308192481363,-0.19388625678887286,1,0
0.7150810108373724,-0.054147112661118255,1,1
1.0084369974021725,0.428588112507488,1,0
0.4750624763752632,-0.6258072477292049,0,1
0.20837521586180854,-0.9942104458841939,2,0
-0.2449931270110646,0.06018491435249887,3,0
0.981768271350827,-0.49877166215851904,0,0
0.8217559150427544,-0.21929337390301007,4,0
-1.1517298127568105,0.2761454098226651,0,0
-1.2050672648595016,-0.09225778833232406,4,0
-0.3516680312164464,0.21262761703732208,4,0
0.6884122847860269,0.02207423868129307,1,0
1.1151119016075546,0.5048094638498997,0,0
-0.8850425522433559,0.4158845539504194,1,0
0.15503776375911754,-0.003332878432843852,4,0
-0.3516680312164464,0.3523667611650764,1,0
1.0617744495048635,0.8223984277766144,2,0
0.7684184629400633,-0.24470049101714714,0,0
0.7417497368887179,-0.29551472524542155,2,1
-0.13831822280568262,0.555623698078174,0,0
-0.2716618530624101,-0.054147112661118255,4,0
-0.5916865656785557,-1.12124603145488,3,0
-1.1250610867054651,0.8732126620048888,3,0
0.8217559150427544,-1.21017094135436,4,0
0.6884122847860269,0.5175130224069683,2,0
1.1417806276589,0.5429201395211054,0,0
1.1417806276589,1.012951806132643,3,1
0.07503158560508107,-1.1593567071260857,0,1
0.5817373805806452,0.14910982425197908,4,1
1.0084369974021725,-0.25740404957421575,2,0
0.7684184629400633,-0.4860681036014504,1,0
-0.6716927438325921,-1.0704317972266055,2,0
-0.1649869488570281,0.07288847290956747,3,0
-0.938380004346047,-0.13036846400352986,0,1
1.0351057234535181,-1.0323211215553998,1,1
0.20837521586180854,0.18722049992318487,3,0
-0.6983614698839375,0.49210590529283105,2,1
0.34171884611853576,0.5683272566352426,4,1
0.23504394191315403,0.898619779119026,1,0
-0.40500548331913744,-0.29551472524542155,0,0
-0.9917174564487378,1.012951806132643,3,1
0.34171884611853576,0.7969913106624772,0,0
-0.004974592548955423,-0.5749930135009305,0,0
0.6084061066319907,-0.9052855359847138,1,1
-0.004974592548955423,-0.23199693246007852,1,0
-0.05831204465164612,-0.32092184235955873,1,0
0.07503158560508107,0.09829559002370468,1,1
0.07503158560508107,-0.054147112661118255,4,0
0.8484246410940999,0.5175130224069683,2,0
-0.29833057911375543,-0.054147112661118255,1,0
-0.938380004346047,-1.0323211215553998,3,0
-1.1783985388081561,0.7842877521054086,0,0
0.5550686545292997,-0.5368823378297248,1,0
0.23504394191315403,-0.054147112661118255,3,0
0.42172502427257225,-1.0069140044412626,1,0
-0.7516989219866286,1.0256553646897117,3,1
-0.938380004346047,-1.0704317972266055,3,0
-1.2317359909108472,-0.7274357161857535,4,1
-0.40500548331913744,-1.1720602656831542,4,0
0.15503776375911754,0.4158845539504194,0,0
-0.32499930516510095,0.77158419354834,1,0
-0.2183244009597191,-0.24470049101714714,3,0
0.9017620931967909,0.9494340133473004,2,0
-0.4316742093704829,0.1364062656949105,2,0
-0.031643318600300625,0.2380347341514593,0,0
0.6350748326833362,0.7588806349912713,2,1
-0.05831204465164612,-0.5749930135009305,1,0
0.23504394191315403,-0.054147112661118255,1,0
0.8217559150427544,0.898619779119026,0,0
1.0084369974021725,0.8859162205619574,4,0
-0.05831204465164612,1.0764695989179862,4,0
0.9550995452994818,0.8859162205619574,1,0
-0.08498077070299162,-0.9815068873271253,4,0
-0.05831204465164612,0.708066400762997,4,0
-0.1649869488570281,-0.29551472524542155,4,0
-0.05831204465164612,1.1018767160321232,4,1
-0.05831204465164612,-0.14307202256059848,4,0
2.1818609436613734,0.04748135579543027,4,0
0.26171266796449955,-0.003332878432843852,1,0
-0.6716927438325921,-0.5114752207155876,4,0
-1.071723634602774,-1.1085424728978113,0,0
-0.938380004346047,0.8732126620048888,1,0
-0.938380004346047,-0.054147112661118255,2,0
-0.8850425522433559,-0.9433962116559196,3,0
-0.938380004346047,0.5937343737493799,1,0
-0.05831204465164612,0.2253311755943907,4,1
-0.8317051001406649,-0.29551472524542155,1,0
-0.4316742093704829,-0.6766214819574793,3,0
0.9017620931967909,-0.054147112661118255,3,0
-0.11164949675433711,0.40318099539335084,4,0
0.34171884611853576,0.03477779723836167,4,0
-0.8317051001406649,0.18722049992318487,0,1
-0.8050363740893194,-1.0704317972266055,3,0
2.1818609436613734,-0.14307202256059848,4,0
-0.8583738261920104,-0.8163606260852337,3,0
-0.5916865656785557,-0.778249950414028,0,1
-0.8317051001406649,0.3142560854938709,2,0
-1.0450549085514287,0.9113233376760946,3,0
-0.9650487303973924,-0.30821828380249017,0,0
-0.1649869488570281,-0.7909535089710965,0,0
